family,cell_lat,cell_lon,score_pct,nearest_anchor_lat,nearest_anchor_lon,nearest_km
Coal,32.0,122.0,98.1,32.5,119.5,242.0
Coal,-24.0,28.0,98.1,-25.9,29.2,243.0
Coal,44.0,84.0,98.1,43.5,81.0,247.0
Coal,38.0,-80.0,98.1,38.64,-82.69,245.0
Coal,44.0,78.0,98.0,43.5,81.0,247.0
Coal,-28.0,30.0,98.0,-25.9,29.2,247.0
Coal,30.0,-116.0,98.0,33.72,-117.39,434.0
Coal,36.0,-84.0,98.0,37.3,-86.27,249.0
Coal,34.0,56.0,98.0,36.27,56.0,252.0
Coal,42.0,86.0,98.0,44.0,87.5,254.0
Coal,50.0,-110.0,98.0,47.21,-110.18,311.0
Coal,34.0,-90.0,98.0,33.8,-87.18,261.0
Coal,38.0,58.0,98.0,36.27,56.0,262.0
Coal,40.0,122.0,98.0,41.86,123.88,260.0
Coal,-28.0,28.0,98.0,-25.9,29.2,262.0
Coal,28.0,-98.0,98.0,27.52,-100.79,280.0
Coal,44.0,24.0,98.0,43.42,20.67,275.0
Coal,48.0,86.0,97.9,46.5,83.0,281.0
Coal,36.0,50.0,97.9,36.0,53.0,270.0
Coal,40.0,116.0,97.9,38.5,113.5,272.0
Coal,18.0,-100.0,97.9,20.96,-98.69,357.0
Coal,30.0,-118.0,97.9,33.72,-117.39,418.0
Coal,-32.0,-54.0,97.9,-30.16,-52.07,275.0
Coal,34.0,-102.0,97.9,31.16,-104.91,417.0
Coal,48.0,-120.0,97.9,45.05,-122.56,382.0
Coal,32.0,116.0,97.9,34.27,117.18,275.0
Coal,42.0,-88.0,97.9,39.6,-87.13,277.0
Coal,46.0,-102.0,97.9,44.5,-105.5,321.0
Coal,-24.0,146.0,97.9,-23.0,148.5,278.0
Coal,48.0,80.0,97.8,46.5,83.0,281.0
Coal,50.0,-108.0,97.8,47.22,-109.22,322.0
Coal,46.0,90.0,97.8,44.0,87.5,297.0
Coal,-36.0,-66.0,97.8,-34.5,-68.5,282.0
Coal,-26.0,32.0,97.8,-25.9,29.2,280.0
Coal,44.0,122.0,97.8,41.86,123.88,283.0
Coal,40.0,94.0,97.8,42.5,93.5,281.0
Coal,-22.0,146.0,97.8,-23.0,148.5,280.0
Coal,42.0,-86.0,97.8,39.6,-87.1,282.0
Coal,44.0,-130.0,97.8,43.27,-124.18,475.0
Coal,-32.0,-68.0,97.8,-34.5,-68.5,282.0
Coal,30.0,120.0,97.8,32.5,119.5,282.0
Coal,28.0,-106.0,97.7,31.16,-104.91,367.0
Coal,50.0,-112.0,97.7,47.21,-110.18,338.0
Coal,46.0,20.0,97.7,43.42,20.67,292.0
Coal,-32.0,-50.0,97.7,-30.16,-52.07,284.0
Coal,34.0,-122.0,97.7,37.5,-121.61,391.0
Coal,26.0,-104.0,97.7,27.65,-101.3,325.0
Coal,34.0,108.0,97.7,35.5,110.5,283.0
Coal,34.0,122.0,97.7,32.5,119.5,286.0
Coal,20.0,-96.0,97.7,20.96,-98.69,300.0
Coal,24.0,-102.0,97.7,21.25,-101.17,317.0
OilGas,34.0,-104.0,100.0,31.5,-102.5,311.0
OilGas,32.0,-106.0,100.0,31.5,-102.5,336.0
OilGas,34.0,-106.0,100.0,31.5,-102.5,429.0
OilGas,34.0,-102.0,100.0,31.5,-102.5,282.0
OilGas,34.0,-108.0,99.9,31.5,-102.5,585.0
OilGas,30.0,-106.0,99.9,31.5,-102.5,374.0
OilGas,32.0,-100.0,99.9,31.5,-102.5,243.0
OilGas,32.0,-108.0,99.9,31.5,-102.5,523.0
OilGas,36.0,-104.0,99.9,31.5,-102.5,519.0
OilGas,36.0,-106.0,99.9,31.5,-102.5,596.0
OilGas,34.0,-100.0,99.9,31.5,-102.5,363.0
OilGas,36.0,-108.0,99.9,31.5,-102.5,713.0
OilGas,34.0,-110.0,99.9,31.5,-102.5,754.0
OilGas,36.0,-102.0,99.9,31.5,-102.5,503.0
OilGas,30.0,-100.0,99.9,31.5,-102.5,291.0
OilGas,62.0,0.0,99.8,60.9,3.7,232.0
OilGas,32.0,-110.0,99.7,31.5,-102.5,711.0
OilGas,38.0,-106.0,99.6,31.5,-102.5,790.0
OilGas,62.0,-2.0,99.6,60.9,3.7,327.0
OilGas,36.0,-110.0,99.6,31.5,-102.5,855.0
OilGas,30.0,-108.0,99.6,31.5,-102.5,551.0
OilGas,60.0,0.0,99.6,60.9,3.7,226.0
OilGas,28.0,-110.0,99.5,31.5,-102.5,822.0
OilGas,64.0,-12.0,99.5,60.9,3.7,875.0
OilGas,64.0,-10.0,99.5,60.9,3.7,782.0
OilGas,64.0,-14.0,99.5,60.9,3.7,969.0
OilGas,28.0,-104.0,99.5,31.5,-102.5,415.0
OilGas,48.0,122.0,99.5,46.6,124.9,268.0
OilGas,24.0,48.0,99.5,25.5,49.5,225.0
OilGas,64.0,-8.0,99.4,60.9,3.7,692.0
OilGas,36.0,-112.0,99.4,31.5,-102.5,1010.0
OilGas,34.0,-112.0,99.4,31.5,-102.5,930.0
OilGas,64.0,-16.0,99.4,60.9,3.7,1065.0
OilGas,28.0,-112.0,99.4,31.5,-102.5,996.0
OilGas,62.0,-4.0,99.4,60.9,3.7,427.0
OilGas,38.0,-108.0,99.3,31.5,-102.5,880.0
OilGas,28.0,-108.0,99.3,31.5,-102.5,658.0
OilGas,40.0,-106.0,99.3,31.5,-102.5,996.0
OilGas,38.0,-104.0,99.3,31.5,-102.5,736.0
OilGas,46.0,122.0,99.3,46.6,124.9,233.0
OilGas,64.0,-6.0,99.3,60.9,3.7,605.0
OilGas,20.0,-94.0,99.3,19.8,-91.8,231.0
OilGas,66.0,-16.0,99.3,60.9,3.7,1125.0
OilGas,66.0,-14.0,99.3,60.9,3.7,1041.0
OilGas,64.0,-4.0,99.2,60.9,3.7,524.0
OilGas,60.0,8.0,99.2,60.9,3.7,256.0
OilGas,58.0,4.0,99.2,60.9,3.7,323.0
OilGas,64.0,-2.0,99.2,60.9,3.7,452.0
OilGas,68.0,-152.0,99.2,69.8,-149.5,224.0
OilGas,28.0,-102.0,99.2,31.5,-102.5,392.0
OilGas,-24.0,-42.0,99.2,-25.5,-43.5,225.0
OilGas,40.0,-108.0,99.2,31.5,-102.5,1067.0
OilGas,26.0,54.0,99.2,26.6,51.8,229.0
OilGas,64.0,-18.0,99.2,60.9,3.7,1161.0
OilGas,30.0,-110.0,99.2,31.5,-102.5,736.0
OilGas,26.0,-112.0,99.2,31.5,-102.5,1109.0
OilGas,64.0,0.0,99.1,60.9,3.7,394.0
OilGas,30.0,-114.0,99.1,31.5,-102.5,1111.0
OilGas,56.0,118.0,99.1,46.6,124.9,1149.0
OilGas,66.0,-12.0,99.1,60.9,3.7,960.0
OilGas,38.0,-112.0,99.1,31.5,-102.5,1128.0
OilGas,66.0,-18.0,99.1,60.9,3.7,1210.0
OilGas,62.0,8.0,99.1,60.9,3.7,259.0
OilGas,46.0,128.0,99.1,46.6,124.9,247.0
OilGas,22.0,-92.0,99.1,19.8,-91.8,246.0
OilGas,28.0,-106.0,99.1,31.5,-102.5,515.0
OilGas,72.0,-150.0,99.1,69.8,-149.5,245.0
OilGas,64.0,-20.0,99.1,60.9,3.7,1258.0
OilGas,68.0,-146.0,99.0,69.8,-149.5,244.0
OilGas,64.0,2.0,99.0,60.9,3.7,356.0
OilGas,58.0,6.0,99.0,60.9,3.7,348.0
OilGas,70.0,-156.0,99.0,69.8,-149.5,249.0
OilGas,72.0,-148.0,99.0,69.8,-149.5,251.0
OilGas,26.0,-110.0,99.0,31.5,-102.5,953.0
OilGas,60.0,-2.0,99.0,60.9,3.7,328.0
OilGas,28.0,-114.0,99.0,31.5,-102.5,1176.0
OilGas,36.0,-114.0,99.0,31.5,-102.5,1174.0
OilGas,62.0,-6.0,99.0,60.9,3.7,529.0
OilGas,28.0,46.0,99.0,29.5,48.0,257.0
OilGas,58.0,2.0,99.0,60.9,3.7,336.0
OilGas,70.0,-8.0,99.0,60.9,3.7,1143.0
OilGas,50.0,6.0,98.9,60.9,3.7,1220.0
OilGas,-26.0,-46.0,98.9,-25.5,-43.5,256.0
OilGas,64.0,-22.0,98.9,60.9,3.7,1356.0
OilGas,66.0,-10.0,98.9,60.9,3.7,883.0
OilGas,48.0,128.0,98.9,46.6,124.9,281.0
OilGas,44.0,52.0,98.9,46.3,51.5,259.0
OilGas,72.0,-152.0,98.9,69.8,-149.5,261.0
OilGas,70.0,-6.0,98.9,60.9,3.7,1104.0
OilGas,56.0,120.0,98.9,46.6,124.9,1099.0
OilGas,30.0,-112.0,98.9,31.5,-102.5,923.0
OilGas,16.0,42.0,98.9,25.5,49.5,1312.0
OilGas,62.0,72.0,98.9,61.1,76.7,268.0
OilGas,50.0,8.0,98.8,60.9,3.7,1241.0
OilGas,48.0,54.0,98.8,46.3,51.5,267.0
OilGas,50.0,124.0,98.8,46.6,124.9,384.0
OilGas,66.0,-20.0,98.8,60.9,3.7,1297.0
OilGas,28.0,54.0,98.8,26.6,51.8,267.0
OilGas,56.0,116.0,98.8,46.6,124.9,1212.0
OilGas,64.0,-24.0,98.8,60.9,3.7,1453.0
OilGas,46.0,-130.0,98.8,31.5,-102.5,2856.0
OilGas,4.0,36.0,98.8,25.5,49.5,2791.0
OilGas,-46.0,50.0,98.8,-25.5,-43.5,8256.0
OilGas,0.0,36.0,98.8,25.5,49.5,3185.0
OilGas,4.0,38.0,98.8,25.5,49.5,2687.0
OilGas,38.0,-26.0,98.8,60.9,3.7,3274.0
OilGas,0.0,38.0,98.7,25.5,49.5,3093.0
OilGas,-8.0,-108.0,98.7,19.8,-91.8,3564.0
OilGas,70.0,-10.0,98.7,60.9,3.7,1187.0
OilGas,44.0,-130.0,98.7,31.5,-102.5,2769.0
OilGas,12.0,40.0,98.7,25.5,49.5,1802.0
OilGas,14.0,42.0,98.7,25.5,49.5,1499.0
OilGas,10.0,-104.0,98.7,19.8,-91.8,1703.0
OilGas,-38.0,78.0,98.7,25.5,49.5,7661.0
OilGas,14.0,40.0,98.7,25.5,49.5,1618.0
OilGas,2.0,38.0,98.7,25.5,49.5,2889.0
OilGas,0.0,-90.0,98.7,19.8,-91.8,2210.0
OilGas,34.0,-116.0,98.7,31.5,-102.5,1292.0
OilGas,8.0,38.0,98.6,25.5,49.5,2296.0
OilGas,-8.0,-14.0,98.6,-25.5,-43.5,3679.0
ZnPb,40.0,-126.0,99.4,41.1,-123.74,227.0
ZnPb,38.0,14.0,99.3,39.08,17.12,297.0
ZnPb,18.0,-104.0,99.3,20.38,-104.85,279.0
ZnPb,30.0,-116.0,99.3,28.82,-113.62,265.0
ZnPb,40.0,12.0,99.2,40.0,9.0,256.0
ZnPb,36.0,12.0,99.1,36.73,8.92,288.0
ZnPb,38.0,12.0,99.1,36.73,8.92,307.0
ZnPb,18.0,-106.0,99.0,20.38,-104.85,291.0
ZnPb,40.0,14.0,99.0,39.08,17.12,286.0
ZnPb,18.0,-102.0,98.9,18.53,-99.6,261.0
ZnPb,46.0,-126.0,98.8,45.73,-122.29,289.0
ZnPb,28.0,-116.0,98.8,28.82,-113.62,250.0
ZnPb,52.0,-126.0,98.8,50.13,-123.1,290.0
ZnPb,50.0,-128.0,98.7,50.13,-123.1,350.0
ZnPb,20.0,-108.0,98.3,20.62,-105.25,295.0
ZnPb,36.0,-124.0,98.1,35.89,-121.41,233.0
ZnPb,38.0,-126.0,97.8,38.62,-122.58,306.0
ZnPb,48.0,-128.0,97.6,48.42,-123.37,346.0
ZnPb,42.0,-128.0,97.5,42.75,-124.13,329.0
ZnPb,34.0,12.0,97.5,34.0,9.0,277.0
ZnPb,48.0,8.0,97.5,47.33,10.84,225.0
ZnPb,46.0,2.0,97.4,44.11,3.47,240.0
ZnPb,42.0,14.0,97.4,43.45,11.13,285.0
ZnPb,36.0,16.0,97.3,39.08,17.12,356.0
ZnPb,44.0,8.0,97.2,45.86,9.84,253.0
ZnPb,44.0,-128.0,97.1,42.75,-124.13,342.0
ZnPb,52.0,-130.0,97.1,54.96,-130.91,335.0
ZnPb,22.0,-108.0,97.1,24.4,-106.6,303.0
ZnPb,26.0,-112.0,96.9,27.06,-109.05,316.0
ZnPb,42.0,8.0,96.9,40.0,9.0,238.0
ZnPb,2.0,-80.0,96.8,0.34,-78.54,246.0
ZnPb,52.0,-128.0,96.6,54.96,-130.91,381.0
ZnPb,54.0,-136.0,96.6,55.37,-132.97,247.0
ZnPb,42.0,18.0,96.4,44.17,18.34,243.0
ZnPb,44.0,14.0,96.4,43.45,11.13,239.0
ZnPb,26.0,-114.0,96.4,28.82,-113.62,316.0
ZnPb,40.0,-128.0,96.3,41.1,-123.74,380.0
ZnPb,42.0,16.0,96.3,44.17,18.34,307.0
ZnPb,16.0,-100.0,96.2,18.53,-99.6,285.0
ZnPb,-2.0,38.0,96.1,-3.85,39.65,275.0
ZnPb,48.0,6.0,96.0,50.45,6.67,277.0
ZnPb,38.0,20.0,96.0,39.08,17.12,278.0
ZnPb,42.0,6.0,96.0,41.98,2.82,263.0
ZnPb,52.0,-132.0,95.9,54.96,-130.91,337.0
ZnPb,36.0,14.0,95.9,39.08,17.12,439.0
ZnPb,-20.0,178.0,95.9,-17.5,177.85,278.0
ZnPb,18.0,122.0,95.9,16.37,120.6,234.0
ZnPb,-2.0,-82.0,95.8,-2.9,-79.4,306.0
ZnPb,56.0,114.0,95.8,56.22,109.82,260.0
ZnPb,48.0,4.0,95.8,50.42,3.02,278.0
ZnPb,30.0,-118.0,95.8,32.63,-116.1,344.0
ZnPb,10.0,-86.0,95.8,9.52,-83.71,257.0
ZnPb,34.0,138.0,95.7,35.03,135.75,236.0
ZnPb,56.0,-166.0,95.7,55.0,-162.85,227.0
ZnPb,24.0,-110.0,95.7,25.47,-107.03,342.0
ZnPb,32.0,-102.0,95.6,30.34,-103.52,234.0
ZnPb,36.0,26.0,95.6,37.7,24.06,256.0
ZnPb,-18.0,180.0,95.6,-17.5,177.85,234.0
ZnPb,48.0,2.0,95.6,50.42,3.02,279.0
ZnPb,-50.0,-74.0,95.6,-47.76,-73.35,254.0
ZnPb,54.0,118.0,95.5,51.61,118.6,269.0
ZnPb,44.0,142.0,95.5,42.17,140.15,253.0
ZnPb,46.0,0.0,95.5,43.83,2.0,288.0
ZnPb,40.0,20.0,95.5,39.08,17.12,267.0
ZnPb,0.0,-82.0,95.5,-1.13,-79.08,348.0
ZnPb,54.0,-176.0,95.5,51.93,-176.63,234.0
ZnPb,54.0,-178.0,95.5,51.97,-178.37,227.0
ZnPb,16.0,38.0,95.4,17.79,36.18,278.0
ZnPb,26.0,122.0,95.4,25.5,119.5,256.0
ZnPb,36.0,18.0,95.4,39.08,17.12,351.0
ZnPb,-40.0,-74.0,95.4,-39.48,-71.18,248.0
ZnPb,58.0,-162.0,95.4,59.7,-159.8,227.0
ZnPb,54.0,-172.0,95.4,53.21,-168.45,250.0
ZnPb,-44.0,-70.0,95.3,-45.46,-72.27,242.0
ZnPb,-20.0,176.0,95.3,-17.5,177.85,339.0
ZnPb,36.0,132.0,95.2,35.3,129.23,262.0
ZnPb,16.0,-64.0,95.2,17.91,-62.82,247.0
ZnPb,36.0,142.0,95.2,36.64,139.42,242.0
ZnPb,58.0,112.0,95.2,56.22,109.82,238.0
ZnPb,-12.0,-70.0,95.2,-13.93,-70.75,229.0
ZnPb,50.0,-180.0,95.2,51.97,-178.37,247.0
ZnPb,16.0,-102.0,95.2,18.53,-99.6,380.0
ZnPb,54.0,-122.0,95.1,55.57,-125.41,280.0
ZnPb,-50.0,-72.0,95.1,-47.76,-73.35,268.0
ZnPb,14.0,120.0,95.1,16.37,120.6,271.0
ZnPb,4.0,-78.0,95.0,3.87,-75.55,272.0
ZnPb,52.0,-172.0,95.0,53.21,-168.45,275.0
ZnPb,54.0,120.0,95.0,51.61,118.6,282.0
ZnPb,-48.0,-70.0,95.0,-46.86,-72.7,239.0
ZnPb,54.0,-120.0,95.0,51.88,-118.57,255.0
ZnPb,54.0,-180.0,94.9,51.97,-178.37,251.0
ZnPb,12.0,-90.0,94.9,14.34,-89.46,267.0
ZnPb,18.0,-94.0,94.8,17.0,-96.5,287.0
ZnPb,-16.0,176.0,94.8,-17.5,177.85,258.0
ZnPb,16.0,-94.0,94.8,15.39,-91.48,278.0
ZnPb,-46.0,-76.0,94.8,-46.85,-72.88,257.0
ZnPb,48.0,0.0,94.8,48.42,-3.75,282.0
ZnPb,-42.0,-72.0,94.8,-39.48,-71.18,289.0
ZnPb,-36.0,-74.0,94.8,-36.26,-71.17,256.0
ZnPb,42.0,0.0,94.7,41.98,2.82,233.0
ZnPb,46.0,-128.0,94.7,45.73,-122.29,443.0
ZnPb,20.0,-62.0,94.7,17.91,-62.82,248.0
ZnPb,-40.0,-68.0,94.7,-38.5,-70.13,248.0
ZnPb,-6.0,40.0,94.7,-3.85,39.65,242.0
ZnPb,32.0,10.0,94.6,34.0,9.0,241.0
ZnPb,32.0,134.0,94.6,32.88,131.5,254.0
ZnPb,24.0,118.0,94.6,25.5,119.5,225.0
ZnPb,8.0,-86.0,94.6,9.52,-83.71,303.0
ZnPb,44.0,138.0,94.5,42.17,140.15,268.0
ZnPb,-22.0,-72.0,94.5,-22.33,-69.82,227.0
ZnPb,2.0,-74.0,94.5,3.87,-75.55,270.0
ZnPb,52.0,-134.0,94.5,55.17,-132.4,368.0
ZnPb,12.0,-62.0,94.5,14.5,-61.0,298.0
ZnPb,-4.0,106.0,94.5,-2.71,108.07,271.0
ZnPb,34.0,140.0,94.5,36.64,139.42,299.0
ZnPb,20.0,-64.0,94.4,17.91,-62.82,263.0
ZnPb,18.0,-108.0,94.4,20.62,-105.25,410.0
ZnPb,36.0,20.0,94.4,37.38,23.25,328.0
ZnPb,40.0,144.0,94.4,40.17,140.83,270.0
ZnPb,32.0,128.0,94.4,34.6,127.25,297.0
Cr,50.0,-126.0,99.7,49.22,-123.1,226.0
Cr,30.0,-114.0,99.7,28.11,-115.23,242.0
Cr,40.0,14.0,99.6,42.0,15.0,238.0
Cr,-20.0,168.0,99.5,-22.03,166.79,258.0
Cr,32.0,-116.0,99.5,34.01,-114.9,246.0
Cr,40.0,16.0,99.4,42.0,15.0,238.0
Cr,30.0,-116.0,99.2,28.11,-115.23,223.0
Cr,-8.0,148.0,99.1,-9.88,148.88,230.0
Cr,-22.0,170.0,98.9,-22.23,166.85,326.0
Cr,-6.0,148.0,98.9,-5.55,145.18,316.0
Cr,18.0,-104.0,98.8,20.78,-103.35,317.0
Cr,20.0,-106.0,98.8,20.78,-103.35,289.0
Cr,20.0,-100.0,98.7,18.28,-98.6,241.0
Cr,-8.0,150.0,98.7,-9.86,148.98,235.0
Cr,50.0,-128.0,98.6,48.02,-124.68,327.0
Cr,-4.0,148.0,98.5,-5.55,145.18,357.0
Cr,38.0,-126.0,98.3,38.62,-123.13,260.0
Cr,-24.0,-68.0,98.2,-25.21,-69.76,223.0
Cr,48.0,-128.0,98.2,48.01,-124.68,247.0
Cr,52.0,-124.0,98.2,49.22,-123.1,316.0
Cr,40.0,12.0,98.1,42.0,15.0,336.0
Cr,-20.0,170.0,98.1,-22.05,166.83,401.0
Cr,36.0,26.0,98.1,36.95,28.3,231.0
Cr,34.0,140.0,98.1,36.0,139.13,236.0
Cr,14.0,-92.0,98.1,14.93,-90.11,228.0
Cr,34.0,138.0,98.0,34.9,135.8,225.0
Cr,26.0,122.0,98.0,23.97,121.58,230.0
Cr,16.0,-88.0,97.9,14.81,-89.76,230.0
Cr,22.0,-106.0,97.9,20.78,-103.35,306.0
Cr,52.0,-126.0,97.9,49.22,-123.1,371.0
Cr,4.0,-76.0,97.9,6.15,-75.48,246.0
Cr,24.0,124.0,97.9,23.97,121.58,246.0
Cr,-24.0,168.0,97.8,-22.23,166.85,229.0
Cr,30.0,-112.0,97.8,26.88,-112.0,347.0
Cr,54.0,-128.0,97.8,54.9,-131.29,235.0
Cr,6.0,124.0,97.8,6.48,126.16,245.0
Cr,18.0,-102.0,97.8,20.78,-103.35,340.0
Cr,0.0,122.0,97.7,-2.25,121.25,264.0
Cr,38.0,20.0,97.7,38.92,22.44,236.0
Cr,52.0,-122.0,97.7,49.22,-123.1,319.0
Cr,10.0,-82.0,97.7,10.59,-84.22,252.0
Cr,54.0,-136.0,97.7,55.24,-132.63,257.0
Cr,26.0,-106.0,97.7,25.53,-103.23,282.0
Cr,32.0,-118.0,97.7,34.34,-118.34,262.0
Cr,-2.0,146.0,97.6,-5.55,145.18,405.0
Cr,-34.0,-72.0,97.6,-33.36,-69.48,244.0
Cr,60.0,-156.0,97.6,59.21,-151.83,250.0
Cr,12.0,-88.0,97.6,10.87,-85.84,267.0
Cr,56.0,-164.0,97.6,56.57,-159.73,271.0
Cr,-8.0,146.0,97.6,-5.55,145.18,287.0
Cr,-36.0,-68.0,97.5,-35.37,-65.17,265.0
Cr,4.0,126.0,97.5,6.48,126.16,276.0
Cr,52.0,-130.0,97.5,54.9,-131.29,334.0
Cr,44.0,146.0,97.5,43.38,142.56,285.0
Cr,60.0,162.0,97.5,61.62,164.83,237.0
Cr,52.0,-128.0,97.5,54.9,-131.29,389.0
Cr,-40.0,176.0,97.5,-41.39,173.22,281.0
Cr,24.0,-106.0,97.4,25.53,-103.23,327.0
Cr,34.0,128.0,97.4,33.87,130.82,261.0
Cr,8.0,-84.0,97.4,10.59,-84.22,289.0
Cr,-18.0,-68.0,97.4,-19.82,-69.81,278.0
Cr,36.0,130.0,97.4,34.17,131.47,244.0
Cr,-24.0,170.0,97.4,-22.23,166.85,378.0
Cr,-36.0,-70.0,97.3,-33.36,-69.48,297.0
Cr,30.0,130.0,97.3,32.5,131.17,299.0
Cr,38.0,14.0,97.3,42.0,15.0,453.0
Cr,56.0,-128.0,97.3,55.27,-131.43,230.0
Cr,16.0,124.0,97.3,17.27,122.35,225.0
Cr,20.0,122.0,97.2,17.27,122.35,306.0
Cr,22.0,-98.0,97.2,19.82,-97.37,251.0
Cr,44.0,-128.0,97.2,43.32,-124.6,284.0
Cr,-28.0,-70.0,97.2,-25.46,-70.0,282.0
Cr,26.0,120.0,97.2,23.97,121.58,276.0
Cr,-18.0,166.0,97.1,-20.42,164.19,329.0
Cr,2.0,-78.0,97.1,-0.79,-78.81,323.0
Cr,28.0,-110.0,97.1,26.88,-112.0,233.0
Cr,58.0,-130.0,97.1,58.28,-134.4,260.0
Cr,32.0,128.0,97.1,32.5,131.17,303.0
Cr,40.0,10.0,97.1,43.0,11.0,344.0
Cr,4.0,-74.0,97.1,6.15,-75.48,290.0
Cr,42.0,-128.0,97.0,42.85,-124.59,295.0
Cr,46.0,-128.0,97.0,46.64,-124.05,312.0
Cr,0.0,120.0,97.0,-2.25,121.25,286.0
Cr,18.0,-64.0,97.0,18.14,-66.97,314.0
Cr,14.0,118.0,97.0,13.83,120.18,236.0
Cr,30.0,132.0,97.0,32.5,131.17,289.0
Cr,-10.0,152.0,96.9,-9.86,148.98,331.0
Cr,46.0,146.0,96.9,45.06,142.37,301.0
Cr,4.0,100.0,96.9,6.02,101.65,290.0
Cr,54.0,-160.0,96.9,56.57,-159.73,286.0
Cr,26.0,-110.0,96.9,26.88,-112.0,222.0
Cr,38.0,16.0,96.9,42.0,15.0,453.0
Cr,-12.0,148.0,96.9,-9.88,148.88,255.0
Cr,16.0,-100.0,96.9,18.28,-98.6,294.0
Cr,-12.0,150.0,96.8,-9.86,148.98,263.0
Cr,-2.0,144.0,96.8,-5.51,145.02,406.0
Cr,14.0,126.0,96.8,13.86,123.51,269.0
Cr,10.0,-88.0,96.8,10.87,-85.84,255.0
Cr,20.0,120.0,96.8,22.6,120.28,291.0
Cr,-42.0,176.0,96.8,-41.39,173.22,241.0
Cr,-6.0,150.0,96.8,-9.86,148.98,444.0
Cr,54.0,-162.0,96.7,56.57,-159.73,320.0
Cr,32.0,134.0,96.7,32.78,131.45,255.0
Cr,42.0,8.0,96.7,43.0,11.0,270.0
Cr,52.0,-132.0,96.7,54.9,-131.3,326.0
Cr,36.0,22.0,96.7,38.92,22.44,327.0
Cr,-20.0,-72.0,96.7,-19.82,-69.81,230.0
Cr,10.0,128.0,96.7,9.41,125.8,250.0
Cr,-28.0,-68.0,96.6,-25.45,-69.83,337.0
Cr,-18.0,-72.0,96.6,-19.82,-69.81,307.0
Cr,12.0,-90.0,96.6,14.76,-89.99,307.0
Cr,38.0,18.0,96.6,40.63,20.74,376.0
Cr,18.0,-106.0,96.6,20.78,-103.35,416.0
Cr,36.0,24.0,96.6,38.92,22.44,353.0
Cr,-6.0,116.0,96.6,-3.5,116.36,281.0
Cr,-10.0,146.0,96.5,-9.88,148.88,316.0
Cr,-2.0,148.0,96.5,-5.55,145.18,504.0
Cr,2.0,-80.0,96.5,-0.79,-78.81,337.0
Cr,34.0,-108.0,96.5,34.04,-111.07,283.0
Cr,-32.0,-72.0,96.5,-33.36,-69.48,280.0
Mn,50.0,-126.0,98.9,48.24,-124.48,225.0
Mn,0.0,30.0,98.7,-2.0,29.92,223.0
Mn,40.0,12.0,98.6,41.53,13.82,229.0
Mn,48.0,-128.0,98.6,48.2,-124.48,262.0
Mn,34.0,12.0,98.5,31.92,11.58,235.0
Mn,54.0,96.0,98.5,54.91,99.05,222.0
Mn,38.0,-126.0,98.4,38.65,-123.4,238.0
Mn,48.0,2.0,98.4,50.08,1.8,232.0
Mn,-4.0,30.0,98.4,-2.0,29.92,223.0
Mn,2.0,36.0,98.3,-0.33,36.33,262.0
Mn,0.0,34.0,98.3,-0.33,36.33,262.0
Mn,-2.0,38.0,98.3,-0.33,36.33,262.0
Mn,12.0,42.0,98.2,10.22,43.67,269.0
Mn,-2.0,32.0,98.2,-2.0,29.92,231.0
Mn,42.0,-128.0,98.1,42.13,-124.44,294.0
Mn,36.0,-124.0,97.9,36.01,-121.52,223.0
Mn,40.0,16.0,97.8,41.53,13.82,250.0
Mn,36.0,12.0,97.8,36.82,8.69,310.0
Mn,54.0,114.0,97.7,54.33,110.55,228.0
Mn,30.0,-118.0,97.6,31.08,-115.6,259.0
Mn,38.0,12.0,97.6,36.82,8.69,320.0
Mn,50.0,-128.0,97.5,48.24,-124.48,322.0
Mn,44.0,-128.0,97.5,43.22,-124.37,305.0
Mn,50.0,12.0,97.4,51.87,10.42,236.0
Mn,56.0,96.0,97.2,54.91,99.05,227.0
Mn,46.0,-128.0,96.8,47.25,-124.22,320.0
Mn,-8.0,34.0,96.7,-6.75,36.42,301.0
Mn,34.0,10.0,96.7,31.92,11.58,274.0
Mn,56.0,114.0,96.7,54.33,110.55,287.0
Mn,-8.0,38.0,96.5,-6.75,36.42,223.0
Mn,48.0,0.0,96.5,50.08,1.8,266.0
Mn,20.0,-104.0,96.5,21.22,-101.5,293.0
Mn,22.0,-112.0,96.4,23.82,-110.1,281.0
Mn,-4.0,36.0,96.2,-6.75,36.42,309.0
Mn,46.0,6.0,95.8,48.77,6.12,308.0
Mn,32.0,14.0,95.7,31.92,11.58,228.0
Mn,40.0,-128.0,95.7,40.41,-124.06,338.0
Mn,2.0,38.0,95.7,-0.33,36.33,319.0
Mn,54.0,8.0,95.5,52.22,10.34,252.0
Mn,-14.0,34.0,95.3,-15.32,35.57,223.0
Mn,-6.0,34.0,94.9,-6.75,36.42,280.0
Mn,0.0,28.0,94.8,-2.0,29.92,308.0
Mn,8.0,42.0,94.8,9.93,43.9,299.0
Mn,54.0,12.0,94.8,52.22,10.34,227.0
Mn,22.0,-108.0,94.8,23.82,-110.1,295.0
Mn,-4.0,42.0,94.7,-3.66,39.83,244.0
Mn,-6.0,40.0,94.2,-3.66,39.83,261.0
Mn,-2.0,34.0,94.1,-0.33,36.33,319.0
Mn,42.0,-2.0,93.9,40.42,-3.68,225.0
Mn,52.0,96.0,93.9,50.68,100.08,319.0
